OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,C_METHOD,OBJECTIVE,GIS_ACRES,COMMENTS,COMPLEX_NAME,COMPLEX_INCNUM,IRWINID,FIRE_NUM,DECADES,Shape__Area,Shape__Length
21948,2007,CA,CCO,LAC,EMMA,00201384,9/11/2007 12:00:00 AM,9/11/2007 12:00:00 AM,14,8,1,172.215,,,,,00201384,2000,1028760.890625,7431.46791380948
21949,2007,CA,CCO,LAC,CORRAL,00259483,11/24/2007 12:00:00 AM,11/27/2007 12:00:00 AM,14,8,1,4707.997,,,,,00259483,2000,27826958.3789063,27685.171836133
21950,2007,CA,CCO,LAC,GORMAN,00109398,5/19/2007 12:00:00 AM,5/22/2007 12:00:00 AM,14,8,1,2373.845,,,,,00109398,2000,14266522.2382813,24006.6815147438
21951,2007,CA,CCO,LAC,WEST,00148311,7/7/2007 12:00:00 AM,7/8/2007 12:00:00 AM,14,8,1,245.234,,,,,00148311,2000,1474671.3984375,7170.58390706338
21952,2007,CA,CCO,LAC,PEARBLOSSOM,00177427,8/13/2007 12:00:00 AM,8/14/2007 12:00:00 AM,14,8,1,81.0335,,,,,00177427,2000,484113.8125,5011.16501914232
21953,2007,CA,CCO,LAC,SKYLINE,00183643,8/21/2007 12:00:00 AM,8/23/2007 12:00:00 AM,14,8,1,95.41856,,,,,00183643,2000,563161.4453125,4332.95259919261
21954,2007,CA,CCO,LAC,SESNON,00231876,10/21/2007 12:00:00 AM,10/21/2007 12:00:00 AM,14,8,1,30.30142,,,,,00231876,2000,180152.71875,2032.10677887701
21955,2007,CA,CCO,LAC,SOLEDAD,00233414,10/22/2007 12:00:00 AM,10/23/2007 12:00:00 AM,14,8,1,44.16777,,,,,00233414,2000,263363.33203125,2494.11180001473
21956,2007,CA,CCO,LAC,Y,00233912,10/23/2007 12:00:00 AM,,14,,1,22.49173,,,,,00233912,2000,134216.59765625,2016.15607241837
21957,2007,CA,CDF,MVU,ANGEL 3,00009233,9/15/2007 12:00:00 AM,9/25/2007 12:00:00 AM,4,7,1,832.1265, ,,,,00000000,2000,4810452.71875,21415.5212885298
21958,2007,CA,CDF,MVU,BANNER,00006310,7/1/2007 12:00:00 AM,7/3/2007 12:00:00 AM,14,7,1,95.15126,,,,,00000000,2000,549988.73828125,4168.64423771162
21959,2007,CA,CDF,HUU,CHAMBERS,00003235,7/27/2007 12:00:00 AM,7/29/2007 12:00:00 AM,7,2,1,54.69636,,,,,00000000,2000,381184.9140625,3979.70585918826
21960,2007,CA,CDF,HUU,BROWN,00002877,7/8/2007 12:00:00 AM,7/8/2007 12:00:00 AM,2,2,1,18.73177,,,,,00000000,2000,130405.3046875,1928.59436469495
21961,2007,CA,CDF,HUU,DRIFTWOOD,00004908,10/25/2007 12:00:00 AM,11/5/2007 12:00:00 AM,14,1,1,52.97295,,,,,00000000,2000,367702.33984375,5700.44568840503
21962,2007,CA,CDF,HUU,CAPPEL,00004049,9/5/2007 12:00:00 AM,9/11/2007 12:00:00 AM,14,1,1,12.89415,,,,,00000000,2000,92464.01171875,2137.55386194766
21963,2007,CA,CCO,KRN,MOUNTAIN,00717959,7/19/2007 12:00:00 AM,7/19/2007 12:00:00 AM,14,1,1,840.5583,,,,,00717959,2000,5111543.76171875,12536.5276661562
21964,2007,CA,CCO,KRN,WHITE,00018055,6/24/2007 12:00:00 AM,6/29/2007 12:00:00 AM,2,7,1,12432.16,,,,,00718055,2000,75126103.1484375,51597.6933116449
21965,2007,CA,USF,KRN,WOFFORD,00000000,5/9/2007 12:00:00 AM,5/13/2007 12:00:00 AM,9,2,1,567.4566, ,,,,0713610,2000,3492952.28125,8824.77670903859
21966,2007,CA,CCO,LAC,PEARBLOSSOM,00080271,4/12/2007 12:00:00 AM,4/13/2007 12:00:00 AM,14,8,1,77.80277,,,,,00080271,2000,464902.3046875,6286.10996821588
21967,2007,CA,CCO,LAC,ISLAND,00102481,5/10/2007 12:00:00 AM,5/17/2007 12:00:00 AM,14,8,1,4722.966,,,,,00102481,2000,27470950.1757813,36823.8808184177
21968,2007,CA,CCO,LAC,CANYON,00148415,7/7/2007 12:00:00 AM,,14,,1,743.4799,,,,,00148415,2000,4437599.67578125,14944.9189727201
21969,2007,CA,CCO,LAC,FAIRMONT,00193853,9/1/2007 12:00:00 AM,9/8/2007 12:00:00 AM,14,8,1,211.6219,,,,,00193853,2000,1269857.5234375,5769.21304747602
21970,2007,CA,CDF,FKU,AUBERRY,00009400,8/28/2007 12:00:00 AM,9/3/2007 12:00:00 AM,10,2,1,150.9361,,,,,00009400,2000,961144.0078125,4142.71973920571
21971,2007,CA,CDF,FKU,GATOS,00009688,9/2/2007 12:00:00 AM,9/5/2007 12:00:00 AM,1,2,1,83.0522,,,,,00009688,2000,517725.6171875,2853.62191712988
21972,2007,CA,LRA,MVU,CORONADO HILLS,00010492,10/22/2007 12:00:00 AM,,14,3,1,58.79475,,,,,00000000,2000,340145.015625,2153.98630662125
21973,2007,CA,CCO,LAC,MEADOW RIDGE,00233523,10/23/2007 12:00:00 AM,10/25/2007 12:00:00 AM,14,8,1,39.10847,,,,,00233523,2000,232823.73828125,4091.65286380833
21974,2007,CA,CDF,MMU,HIGHWAY 41/ RD 209 3,00005998,5/20/2007 12:00:00 AM,,14,6,1,329.0809,,,,,00000000,2000,2093897.37109375,6734.22729165024
21975,2007,CA,BLM,MVU,BORDER #34,00009128,9/12/2007 12:00:00 AM,9/16/2007 12:00:00 AM,14,6,1,109.2246,,,,,00000000,2000,624465.58984375,3614.80464538574
21976,2007,CA,LRA,MVU,78 #4,00006655,7/9/2007 12:00:00 AM,7/10/2007 12:00:00 AM,10,6,1,99.97422,,,,,00000000,2000,577869.05859375,4209.90128200747
21977,2007,CA,CDF,MVU,BORDER #25,00006524,7/6/2007 12:00:00 AM,7/7/2007 12:00:00 AM,4,6,1,136.2099,,,,,00000000,2000,779717.47265625,4353.41720654234
21978,2007,CA,CDF,MVU,VUELTA,00005764,6/16/2007 12:00:00 AM,6/18/2007 12:00:00 AM,14,6,1,214.8134,,,,,00000000,2000,1247983.07421875,7446.89090358312
21979,2007,CA,CDF,LMU,WILLOW,00003020,7/6/2007 12:00:00 AM,7/17/2007 12:00:00 AM,1,1,2,73.36001,Timber,,,,00000000,2000,522675.27734375,4141.94112192422
21980,2007,CA,CDF,LMU,LOOKOUT,00004945,10/2/2007 12:00:00 AM,10/3/2007 12:00:00 AM,5,1,1,64.51181,Grass and Brush Mix,,,,00000000,2000,462688.15234375,4456.58392797877
21981,2007,CA,CDF,LMU,PINE,00002692,6/23/2007 12:00:00 AM,7/29/2007 12:00:00 AM,5,1,1,481.78,Grass and Brush Mix,,,,00000000,2000,3362512.76171875,7720.93470563611
21982,2007,CA,CDF,LMU,ISLAND,00002269,6/1/2007 12:00:00 AM,6/4/2007 12:00:00 AM,1,1,1,517.5629,"Grass and sagebrush, outside of SRA.",,,,00000000,2000,3592835.25390625,10441.9413875212
21983,2007,CA,CDF,LNU,HWY 128,00005933,8/14/2007 12:00:00 AM,8/15/2007 12:00:00 AM,14,6,1,508.3511,,,,,00000000,2000,3364521.13671875,7855.39100602066
21984,2007,CA,CDF,LNU,PEAK,00004843,7/11/2007 12:00:00 AM,7/11/2007 12:00:00 AM,2,5,1,46.32199,,,,,00000000,2000,305474.58203125,3433.48877699183
21985,2007,CA,CDF,LNU,MOUNTAIN,00004247,6/24/2007 12:00:00 AM,6/27/2007 12:00:00 AM,14,7,1,49.27824,,,,,00000000,2000,326772.25,2323.62117327578
21986,2007,CA,CDF,LNU,SPRUCE,00004982,7/15/2007 12:00:00 AM,7/15/2007 12:00:00 AM,11,5,1,129.0111,,,,,00000000,2000,861916.5625,5194.01436560537
21987,2007,CA,CDF,LNU,BRAYE,00003042,5/18/2007 12:00:00 AM,5/22/2007 12:00:00 AM,14,6,1,636.5302,,,,,00000000,2000,4214930.37109375,9024.58797634606
21988,2007,CA,CDF,LNU,ROBINSON,00005400,7/28/2007 12:00:00 AM,7/30/2007 12:00:00 AM,7,1,1,121.5482,Started on Robinson Rancheria,,,,00000000,2000,818807.2421875,5647.22667917874
21989,2007,CA,CDF,LNU,WEST,00005195,7/22/2007 12:00:00 AM,7/22/2007 12:00:00 AM,10,6,1,36.99461,,,,,00000000,2000,247130.65234375,2734.77675291098
21990,2007,CA,LRA,LAC,GRIFFITH PARK,00000000,5/8/2007 12:00:00 AM,,3,7,1,747.8984,NPS from BARC imagery and air photo interp. Presumed accuracy 30m,,,,00000002,2000,4427910.23828125,15010.920327604
21991,2007,CA,LRA,LAC,BARHAM,00000000,3/30/2007 12:00:00 AM,3/31/2007 12:00:00 AM,8,7,1,224.3276,"NPS from BARC, air photo interp. Presumed accuracy 30m. Suppress by LA City?",,,,00000001,2000,1328555.58984375,6131.23939583745
21992,2007,CA,CCO,VNC,SMALL HIGHWAY,00000000,6/8/2007 12:00:00 AM,6/8/2007 12:00:00 AM,10,1,1,0.132266,"NPS by ground GPS, presumed cause = automobile, suppressed by VTA Co?",,,,00000002,2000,784.12890625,136.914182529282
21993,2007,CA,CCO,VNC,RABBIT HILL,00000000,10/21/2007 12:00:00 AM,10/21/2007 12:00:00 AM,14,7,1,16.84096,VTACO prob suppress. NPS map by recon & airpic interp. Cause unkn. Accuracy 15m,,,,00000003,2000,99854.82421875,1202.59608807389
21994,2007,CA,CCO,VNC,ROADSIDE,00000000,4/30/2007 12:00:00 AM,4/30/2007 12:00:00 AM,9,1,1,0.320584,"VTACO prob suppress.  NPS map ground GPS, in threat zone, accuracy 10m",,,,00000001,2000,1901.0078125,237.547150652687
21995,2007,CA,CCO,VNC,DEER RIDGE,00000239,4/1/2007 12:00:00 AM,4/1/2007 12:00:00 AM,9,7,1,0.3089615,"By NPS LE (ground GPS?), presumed accuracy 30m. cause unkn, presumed human",,,,00000239,2000,1830.38671875,151.855275977811
21996,2007,CA,CCO,LAC,TRIUNFO,00000313,5/9/2007 12:00:00 AM,5/9/2007 12:00:00 AM,9,8,1,0.3089809,"NPS from unkn source. Presumed accuracy 30m, cause unkn, presumed human",,,,00000313,2000,1829.23828125,151.80817231436
21997,2007,CA,CCO,ORC,241 (HAYSTACK),00000000,5/26/2007 12:00:00 AM,,10,,1,0.2382202, ,,,,00000000,2000,1399.76953125,644.165030147161
21998,2007,CA,CCO,ORC,PIONEER,00000000,5/26/2007 12:00:00 AM,,8,,1,0.338818, ,,,,00034237,2000,1989.20703125,231.983936507886
21999,2007,CA,CCO,ORC,FREEMONT/IRVINE LAKE,00000000,6/22/2007 12:00:00 AM,,16,,1,9.488764, ,,,,00039619,2000,55752.11328125,1351.3328298829
22000,2007,CA,CCO,ORC,ANTONIO,00000000,6/25/2007 12:00:00 AM,,11,,1,0.8795359, ,,,,07040974,2000,5138.02734375,286.936308349617
22001,2007,CA,CCO,ORC,FREEWAY INCIDENT,00000000,9/18/2007 12:00:00 AM,,8,,1,2.454626, ,,,,00060896,2000,14373.421875,917.112176256947
22002,2007,CA,CCO,ORC,CROWN VALLEY,00000000,7/13/2007 12:00:00 AM,,8,,1,22.87267, ,,,,07045332,2000,133680.41796875,2268.15087834253
22003,2007,CA,CCO,ORC,261 INCIDENT,00000000,7/27/2007 12:00:00 AM,,10,,1,89.76794, ,,,,07048570,2000,527068.66796875,3390.73719814347
22004,2007,CA,CDF,RRU,ROCA,00091948,10/21/2007 12:00:00 AM,10/21/2007 12:00:00 AM,11,7,1,270.0265,,,,,00000000,2000,1573709.859375,6776.96551754142
22005,2007,CA,CCO,SBC,CEMETERY,00006785,8/20/2007 12:00:00 AM,8/23/2007 12:00:00 AM,8,7,1,501.5787,Children playing with fire,,,,00006785,2000,3004428.0703125,9256.97796596701
22006,2007,CA,CCO,SBC,MARIPOSA,00007295,9/3/2007 12:00:00 AM,9/4/2007 12:00:00 AM,11,7,1,188.2546,,,,,00007295,2000,1123712.6796875,5558.08916698242
22007,2007,CA,CCO,SBC,SEDGWICK,00008758,10/21/2007 12:00:00 AM,10/23/2007 12:00:00 AM,11,7,1,808.8292,CA-LPF-001783,,,,00008758,2000,4856254.5078125,9817.41122326458
22008,2007,CA,LRA,LAC,GRIFFITH PARK,00000000,8/14/2007 12:00:00 AM,8/14/2007 12:00:00 AM,14,5,1,4.961969,"perim = 5ac circle, by NPS, from oblique air photo. Cause unknown",,,,00000003,2000,29371.53515625,607.790258732503
22009,2007,CA,CCO,LAC,AGOURA,00000420,6/21/2007 12:00:00 AM,6/21/2007 12:00:00 AM,9,1,1,0.8084014,"NPS by ground GPS. Accuracy 20m. cause = ukn, presumed human",,,,00000420,2000,4787.4375,392.491296947771
22010,2007,CA,CCO,LAC,KANAN,00000457,7/3/2007 12:00:00 AM,7/3/2007 12:00:00 AM,2,1,1,0.5139439,NPS by ground GPS. Accuracy 20m. presumed cause = weed abatement,,,,00000457,2000,3042.2421875,244.790085181833
22011,2007,CA,CCO,LAC,FLORES,00000535,8/5/2007 12:00:00 AM,8/5/2007 12:00:00 AM,10,1,1,0.09350429,"NPS by ground GPS. Cause = vehicle fire, accuracy 10m",,,,00000535,2000,552.8125,83.4544081479223
22012,2007,CA,CCO,LAC,AGOURA 2,00000677,10/7/2007 12:00:00 AM,10/7/2007 12:00:00 AM,7,1,1,2.014412,"NPS by ground GPS. arson suspected, accuracy 20m",,,,00000677,2000,11930.51171875,387.451963204286
22013,2007,CA,CCO,LAC,VIRGENES,00000717,11/3/2007 12:00:00 AM,11/3/2007 12:00:00 AM,9,7,1,0.01678047,"Cause unkn, presumed human, NPS by driveby recon, presumed accuracy 90m",,,,00000717,2000,99.37890625,35.3861382537816
22014,2007,CA,LRA,RRU,RIVER,00037425,4/28/2007 12:00:00 AM,4/28/2007 12:00:00 AM,14,7,1,158.0416,,,,,00000000,2000,932302.66015625,6903.69577001644
22015,2007,CA,CDF,RRU,ROSA,00092560,10/22/2007 12:00:00 AM,10/22/2007 12:00:00 AM,14,7,1,409.6346,,,,,00000000,2000,2388962.98046875,10462.8876976061
22016,2007,CA,CCO,ORC,LAGUNA CANYON,00000000,3/8/2007 12:00:00 AM,3/8/2007 12:00:00 AM,3,8,1,2.842573, ,,,,00000000,2000,16631.0703125,705.230659166812
22017,2007,CA,CCO,ORC,241 INCIDENT,00000000,3/11/2007 12:00:00 AM,3/13/2007 12:00:00 AM,7,7,1,1618.079, ,,,,07016557,2000,9513116.328125,21286.3120068215
22018,2007,CA,CCO,ORC,,00000000,1/7/2007 12:00:00 AM,1/7/2007 12:00:00 AM,8,8,1,14.80336, ,,,,00000000,2000,86536.70703125,2006.33419583154
22019,2007,CA,CCO,ORC,ROSE,00000000,4/12/2007 12:00:00 AM,4/12/2007 12:00:00 AM,11,8,1,8.335956, ,,,,00024073,2000,49107.671875,1473.50056971999
22020,2007,CA,CDF,AEU,BAYNE,00011527,7/1/2007 12:00:00 AM,7/1/2007 12:00:00 AM,7,1,1,125.9606,,,,,00000000,2000,840596.80859375,4889.76419021398
22021,2007,CA,CDF,AEU,PLACERVILLE,00010561,6/18/2007 12:00:00 AM,6/18/2007 12:00:00 AM,14,6,1,0.9817882,,,,,00000000,2000,6536.05078125,310.552717148703
22022,2007,CA,DOD,MCP,AMMO,00000000,10/23/2007 12:00:00 AM,11/1/2007 12:00:00 AM,14,8,1,21493.91,,,,,00001111,2000,124975228.769531,67026.0386903211
22023,2007,CA,CDF,BDU,RED STAR,00000287,1/7/2007 12:00:00 AM,1/7/2007 12:00:00 AM,14,1,1,208.7144,CAL FIRE Wildland Contract area.,,,,00000000,2000,1230094.66015625,9567.92985775166
22024,2007,CA,USF,KNF,BACK,00000034,7/6/2007 12:00:00 AM,7/14/2007 12:00:00 AM,1,8,1,28.20994,,CHINA BACK COMPLEX,,,00000034,2000,204178.8984375,3371.36823458056
22025,2007,CA,USF,KNF,CHINA,00000043,7/10/2007 12:00:00 AM,8/18/2007 12:00:00 AM,1,7,1,2939.363,,CHINA BACK COMPLEX,,,00000043,2000,21448332.9375,26401.2012202149
22026,2007,CA,USF,KNF,SKY,00000033,7/10/2007 12:00:00 AM,7/15/2007 12:00:00 AM,1,6,1,21.53662, ,,,,00000033,2000,155876.52734375,1561.30470975293
22027,2007,CA,USF,BDF,BUTLER,00000138,9/1/2007 12:00:00 AM,9/5/2007 12:00:00 AM,1,5,1,87.50258,,,,,00000138,2000,519598.72265625,2827.03432858018
22028,2007,CA,USF,KNF,DOGWOOD,00000068,8/29/2007 12:00:00 AM,9/4/2007 12:00:00 AM,1,6,1,12.92592, ,,,,00000068,2000,93498.97265625,1424.41649008879
22029,2007,CA,USF,BDF,ELLIOT,00000140,9/1/2007 12:00:00 AM,9/3/2007 12:00:00 AM,1,6,1,18.19049, ,,,,00000140,2000,108188.63671875,1692.64248931495
22030,2007,CA,USF,BDF,DEVORE,00000095,8/4/2007 12:00:00 AM,8/4/2007 12:00:00 AM,2,6,1,14.00034, ,,,,00000095,2000,83081.0234375,1168.84416469458
22031,2007,CA,USF,BDF,SAND,00000093,8/2/2007 12:00:00 AM,8/5/2007 12:00:00 AM,5,6,1,108.1788, ,,,,00000093,2000,641008.125,3953.68674943988
22032,2007,CA,USF,BDF,BLUECUT,00000077,7/13/2007 12:00:00 AM,7/13/2007 12:00:00 AM,2,8,1,24.77842, ,,,,00000077,2000,147098.78125,1753.84229614036
22033,2007,CA,USF,MDF,ROCK BSFMU A6,00000022,7/6/2007 12:00:00 AM,7/25/2007 12:00:00 AM,1,1,1,267.2752, ,,,,00000022,2000,1957977.09765625,8436.31691322632
22034,2007,CA,USF,INF,SAGE,00000015,7/6/2007 12:00:00 AM,7/11/2007 12:00:00 AM,1,2,1,6462.62,,INYO COMPLEX,00000784,,00000015,2000,41246097.390625,47728.5734125279
22035,2007,CA,CDF,ORC,SANTIAGO,00000085,10/21/2007 12:00:00 AM,11/8/2007 12:00:00 AM,9,3,1,28429.98,,,,,00000085,2000,166734464.875,104267.08198314
22036,2007,CA,USF,INF,SENTINEL,00000025,7/5/2007 12:00:00 AM,7/14/2007 12:00:00 AM,1,1,1,12.16587, ,,,,00000025,2000,78968.96484375,1651.80790096863
22037,2007,CA,USF,INF,SEVEN,00000023,7/6/2007 12:00:00 AM,7/13/2007 12:00:00 AM,1,2,1,1643.769,,INYO COMPLEX,00000784,,00000023,2000,10392641.203125,14293.220963415
22038,2007,CA,USF,BDF,SLIDE,00000167,10/22/2007 12:00:00 AM,11/14/2007 12:00:00 AM,9,7,1,12769.25, ,,,,00000167,2000,75786569.9414063,89819.042448425
22039,2007,CA,CDF,MVU,RICE,00010502,10/7/2007 12:00:00 AM,11/5/2007 12:00:00 AM,9,3,1,9471.854,,,,,00000000,2000,55121588.8359375,62057.8387206466
22040,2007,CA,BLM,BBD,LARSON,00000557,6/1/2007 12:00:00 AM,6/11/2007 12:00:00 AM,1,2,1,1075.999,Hope this works.  If not let me know and will try again.,,,,00000557,2000,7130477.07421875,14955.5621928009
22041,2007,CA,BLM,NOD,PONDEROSA,00006532,9/12/2007 12:00:00 AM,9/19/2007 12:00:00 AM,11,1,1,14.6404,10 of the 15 acres was on BLM land,,,,00006532,2000,102213.86328125,1755.10822011102
22042,2007,CA,BLM,NOD,TWIN,00004262,8/31/2007 12:00:00 AM,8/31/2007 12:00:00 AM,1,1,1,30.30834, ,,,,00004262,2000,214095.71484375,2715.69171863659
22043,2007,CA,BLM,BBD,WALKER,00000622,,4/6/2007 12:00:00 AM,1,1,1,794.124, ,,,,00000622,2000,4875786.21484375,13685.1281803287
22044,2007,CA,BLM,NOD,LAKE,00006277,9/3/2007 12:00:00 AM,,9,,1,12.55744, ,,,,00006277,2000,87661.65625,1349.61185475826
22045,2007,CA,BLM,BBD,BROWN,00001504,6/20/2007 12:00:00 AM,6/23/2007 12:00:00 AM,9,1,1,1430.317, ,,,,00001504,2000,8779869.3203125,19800.4869979803
22046,2007,CA,BLM,BBD,BODFISH,00001379,6/10/2007 12:00:00 AM,6/11/2007 12:00:00 AM,14,2,1,213.1162, ,,,,00001379,2000,1307239.5390625,5113.08950348578
22047,2007,CA,BLM,NOD,DANHAUSER,00004229,8/30/2007 12:00:00 AM,8/31/2007 12:00:00 AM,14,8,1,145.1397,,,,,00004229,2000,1045350.24609375,8188.40237384664
22048,2007,CA,BLM,BBD,SAN BENITO,00002767,8/18/2007 12:00:00 AM,8/19/2007 12:00:00 AM,14,8,1,16.03663,,,,,00002767,2000,100382.48046875,1904.18615827431
22049,2007,CA,BLM,NOD,SCHOTT,00000285,1/24/2007 12:00:00 AM,1/24/2007 12:00:00 AM,14,8,1,60.56634,,,,,00000285,2000,431841.0234375,3772.33957246761
22050,2007,CA,CDF,BTU,HONEY,00005890,5/22/2007 12:00:00 AM,5/28/2007 12:00:00 AM,11,2,1,726.4036,,,,,00000000,2000,4973058.9296875,15982.630405829
22051,2007,CA,LRA,BTU,HWY 32,00009279,8/3/2007 12:00:00 AM,8/3/2007 12:00:00 AM,10,1,1,247.547,,,,,00000000,2000,1697004.6015625,5756.37804912594
22052,2007,CA,CDF,BTU,BANGOR,00009467,8/7/2007 12:00:00 AM,8/7/2007 12:00:00 AM,7,1,1,1057.202,,,,,00000000,2000,7164439.37109375,15809.0647779668
22053,2007,CA,CDF,FKU,PANOCHE,002844,3/22/2007 12:00:00 AM,3/23/2007 12:00:00 AM,11,1,1,73.78705,,,,,00002844,2000,463994.01953125,3237.12496264175
22054,2007,CA,CDF,FKU,TAR,00008730,8/10/2007 12:00:00 AM,8/19/2007 12:00:00 AM,14,2,1,5671.028, ,,,,00008730,2000,35073841.4257813,30875.8497666558
22055,2007,CA,USF,STF,BOURLAND,,10/30/2007 12:00:00 AM,,1,6,2,29.35807,20090305,,,,00000090,2000,192090.18359375,2351.12061044179
22056,2007,CA,USF,SNF,MONO,00000004,4/5/2007 12:00:00 AM,5/25/2007 12:00:00 AM,1,2,1,98.08347, ,,,,00000004,2000,629324.8671875,6504.39444194677
22057,2007,CA,USF,PNF,MOONLIGHT,00000098,9/3/2007 12:00:00 AM,9/25/2007 12:00:00 AM,2,7,1,64959.96, ,,,,00000098,2000,451389570.417969,107611.06106282
22058,2007,CA,USF,CNF,MCCOY,00000086,10/21/2007 12:00:00 AM,10/24/2007 12:00:00 AM,9,1,1,353.1393,,,,,00000086,2000,2035451.30859375,9458.03029156149
22059,2007,CA,CDF,LAC,NORTH,00000129,9/2/2007 12:00:00 AM,9/2/2007 12:00:00 AM,1,8,1,2122.343,,,,,00000129,2000,12651429.6171875,19154.0742605486
22060,2007,CA,USF,INF,OAK,00000022,7/6/2007 12:00:00 AM,7/13/2007 12:00:00 AM,1,2,1,27062.87,,INYO COMPLEX,00000784,,00000022,2000,171364810.96875,104844.502748097
22061,2007,CA,USF,INF,OHAREL,00000052,10/29/2007 12:00:00 AM,12/18/2007 12:00:00 AM,1,1,2,596.9159, CONT_DATE is the Fire Out Date from NIFMID,,,,00000052,2000,3872463.0703125,12449.2821910272
22062,2007,CA,USF,CNF,PINE,00000073,9/12/2007 12:00:00 AM,10/2/2007 12:00:00 AM,4,7,1,2111.768, ,,,,00000073,2000,12125392.7851563,20380.3535229852
22063,2007,CA,USF,SRF,PIONEER,00000017,7/11/2007 12:00:00 AM,7/13/2007 12:00:00 AM,1,7,1,25.0635, ,SEVEN ELEVEN COMPLEX,00001050,,00000017,2000,182852.8203125,2016.5278137227
22064,2007,CA,CDF,MVU,POOMACHA,00010643,10/23/2007 12:00:00 AM,12/1/2007 12:00:00 AM,9,7,1,49410.97,,,,,00000087,2000,286985282.949219,142814.773532839
22065,2007,CA,USF,MDF,RATTLESNAKE,00000038,7/10/2007 12:00:00 AM,7/15/2007 12:00:00 AM,1,1,1,14.43093, ,,,,00000038,2000,103689.9140625,1586.33498638571
22066,2007,CA,USF,SQF,RICHBAR,00000066,10/23/2007 12:00:00 AM,10/23/2007 12:00:00 AM,9,6,1,13.43259, ,,,,00000066,2000,82131.06640625,1138.39098814904
22067,2007,CA,USF,SQF,RIVER,00000036,8/1/2007 12:00:00 AM,8/1/2007 12:00:00 AM,2,6,1,149.8867,,,,,00000036,2000,916151.375,3956.12015595758
22068,2006,CA,USF,TNF,RALSTON,00001443,9/5/2006 12:00:00 AM,9/17/2006 12:00:00 AM,9,2,1,8421.044, ,,,,00000064,2000,56542786.359375,57968.9322541539
22069,2007,CA,CDF,MEU,PASS,00005025,7/10/2007 12:00:00 AM,7/11/2007 12:00:00 AM,14,2,1,444.1571,,,,,00005025,2000,3051644.89453125,7518.7753536172
22070,2007,CA,CDF,NEU,EIGHTY,00018249,8/22/2007 12:00:00 AM,8/22/2007 12:00:00 AM,2,1,1,78.0423,,,,,00000000,2000,528615.49609375,3733.23641482739
22071,2007,CA,LRA,NEU,ATHENS,00016528,8/2/2007 12:00:00 AM,8/2/2007 12:00:00 AM,10,1,1,15.18611,,,,,00000000,2000,101446.7890625,1636.10054484174
22072,2007,CA,LRA,NEU,WEST BUTTE,00016014,7/27/2007 12:00:00 AM,7/27/2007 12:00:00 AM,14,1,1,83.31375,"LRA adj to Sutter Buttes, CDF aircraft used",,,,00000000,2000,561692.9375,4120.31912003739
22073,2007,CA,LRA,NEU,PEACE VALLEY,00020787,9/21/2007 12:00:00 AM,9/22/2007 12:00:00 AM,1,1,1,282.3937,"LRA in Sutter Buttes, Burned State Park lands",,,,00000000,2000,1908441.64453125,7157.70806664654
22074,2007,CA,CDF,NEU,CROSBY,00010759,5/28/2007 12:00:00 AM,5/28/2007 12:00:00 AM,1,1,1,20.30936,,,,,00000000,2000,136010.3671875,2101.24373141373
22075,2007,CA,LRA,NEU,FIDDYMENT,00011118,6/1/2007 12:00:00 AM,6/1/2007 12:00:00 AM,8,1,1,62.63406,,,,,00000000,2000,418189.88671875,3469.85424357906
22076,2007,CA,CDF,NEU,WILSON,00007290,4/9/2007 12:00:00 AM,4/9/2007 12:00:00 AM,5,1,1,13.75327,,,,,00000000,2000,92221.9296875,2408.23378298301
22077,2007,CA,CDF,NEU,SMARTVILLE,00013538,6/29/2007 12:00:00 AM,6/29/2007 12:00:00 AM,1,1,1,197.4906,,,,,00000000,2000,1332143.1875,8812.75355889476
22078,2007,CA,CDF,NEU,SIXTY-FIVE,00015674,7/23/2007 12:00:00 AM,7/23/2007 12:00:00 AM,14,1,1,29.60796,,,,,00000000,2000,198186.82421875,1831.76107229843
22079,2007,CA,CDF,NEU,SIXTY-FIVE 2,00020203,9/14/2007 12:00:00 AM,9/14/2007 12:00:00 AM,14,1,1,30.92794,,,,,00000000,2000,207221.234375,1960.45512189123
22080,2007,CA,CDF,RRU,COLINA,00079386,9/10/2007 12:00:00 AM,9/10/2007 12:00:00 AM,14,7,1,374.4466,,,,,00000000,2000,2184604.7890625,8529.81502647008
22081,2007,CA,CDF,RRU,LAGUNA,00080051,9/12/2007 12:00:00 AM,9/12/2007 12:00:00 AM,14,7,1,12.43935,,,,,00000000,2000,72852.08984375,1484.48255540977
22082,2007,CA,LRA,RRU,POLK,00041579,5/10/2007 12:00:00 AM,5/10/2007 12:00:00 AM,14,7,1,84.79376,,,,,00000000,2000,495983.7578125,4448.84487872407
22083,2007,CA,CDF,RRU,MOCKINGBIRD,00001600,10/5/2007 12:00:00 AM,10/5/2007 12:00:00 AM,14,7,1,737.2715,,,,,00000000,2000,4336259.72265625,10390.0964118171
22084,2007,CA,CDF,NEU,PETERSON,00014260,7/6/2007 12:00:00 AM,7/6/2007 12:00:00 AM,7,1,1,14.47645,,,,,00000000,2000,98077.21875,1716.0007034965
22085,2007,CA,CDF,NEU,JASPER,00021576,10/2/2007 12:00:00 AM,10/2/2007 12:00:00 AM,2,1,1,85.65826,,,,,00000000,2000,575605.046875,3643.2361912158
